,ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,species
0664430bec842e0ce2fb729265175aeeb89e50e2,Stylommatophora,Eukaryota,Metazoa,Mollusca,Gastropoda,Stylommatophora,,,
066557bb5dd7f7d6f53e238a15a8170d3b79f400,Aiolochroia crassa,Eukaryota,Metazoa,Porifera,Demospongiae,Verongiida,Aplysinidae,Aiolochroia,Aiolochroia crassa
06733102fffb47f76e34eaabcb48fd9d27f2e40c,Cerdale floridana,Eukaryota,Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Cerdale,Cerdale floridana
067dc43f30704d06987edb198f0e5dc9cc1c0de6,Metazoa,,Metazoa,,,,,,
0685c6255741f34e46fa727ad76a0e0b6a006fdc,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
0688d7682416ebb757eb266dbcb8d0a446e53deb,Idiopidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Idiopidae,,
068e0bed3e94b59a416fbcbb9233fc4a5405c65a,Metazoa,Eukaryota,Metazoa,,,,,,
0692e18b185a02d09404d1d857a0eb4b75deae33,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
06a2e4721719186ec57d8ded1d895084128c2401,Metazoa,Eukaryota,Metazoa,,,,,,
06a817dc6c8cd39cb30bdca5cfa1ac9bc1e4f308,Metazoa,Eukaryota,Metazoa,,,,,,
06b1219b789e8adb2ffc86e79fad770fdbcb94d8,Metazoa,Eukaryota,Metazoa,,,,,,
06b74ed900936f569baecd1b30e301a7f8f5e1d4,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
06bb4953aab5a33eb669ba218209b957f9c64dbf,Metazoa,Eukaryota,Metazoa,,,,,,
06c443b1d84fb647834a5861bb1bf6aa826df8f3,Annelida,Eukaryota,Metazoa,Annelida,,,,,
06d4027f396fd4333ccf10c9f7842fbdacfd187e,Narcomedusae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Narcomedusae,,,
06dedff5f89c67a5db00eff94a126d90aff0fed4,Metazoa,,Metazoa,,,,,,
06deed345be3def322c34b7be1c94031f22ef985,Phascolosomatidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phascolosomatiformes,Phascolosomatidae,,
06f6d68318a8d4766c21f654b3ede671ba8bbf91,Spiraxidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Stylommatophora,Spiraxidae,,
06fdaaa97a07bb4b35aef7d02a6ba2a0f57781e4,Metazoa,Eukaryota,Metazoa,,,,,,
071444503954cc0dffcd65a287e66299b9a76b0f,Veneroida,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,,,
07162d336f6c8f57b8c660c5fdb5dc4b1dc4eea0,Metazoa,Eukaryota,Metazoa,,,,,,
07265605f28099c233c8cd617185e6daf54789ee,Metazoa,Eukaryota,Metazoa,,,,,,
072b513556597c8e0a785123e2404eb16fc35014,Metazoa,Eukaryota,Metazoa,,,,,,
0737d273da259af4699ba801ba1ad7f1a1c83e00,Metazoa,Eukaryota,Metazoa,,,,,,
0743723979f0a587530f16e9e65b45d0c5960f08,Metazoa,Eukaryota,Metazoa,,,,,,
074bab4dde682f25e8d388e5ed440dc6b0a4d39f,Caryophyllidae,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Caryophyllidea,Caryophyllidae,,
074d94c9ac5656b04195a281594aa2d8ef013aad,Metazoa,Eukaryota,Metazoa,,,,,,
07593fbdf5a7cd705e85671bd57334d7143fc5ff,Metazoa,Eukaryota,Metazoa,,,,,,
075bd753048762957217f2027aaa7b1c8a155663,Metazoa,Eukaryota,Metazoa,,,,,,
075c97cdc09123c086c29ff22f4ddd35cae5af0d,Metazoa,Eukaryota,Metazoa,,,,,,
075eda19b07685648b7eb8d2bc976928af68b778,Araneae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,,,
0760f9be5a217165fb5d0d5c2eacb41812327361,Metazoa,Eukaryota,Metazoa,,,,,,
07621a5c4fdb30b1c7401f52283e5466cad084cd,Metazoa,Eukaryota,Metazoa,,,,,,
0763b298fabf34939b1493423647285c9b151ded,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
07654eb3290720f64306eb03ac4379edf8a2ca9b,Metazoa,Eukaryota,Metazoa,,,,,,
0766229f16bf31f1d2355c9b7f654784a3f361cf,Metazoa,Eukaryota,Metazoa,,,,,,
077a71f684d1fb42ddcdef5f15b36a3a6fba8a25,Metazoa,Eukaryota,Metazoa,,,,,,
07883cc69376cba1cdb58c1883be41213a4169ad,Metazoa,Eukaryota,Metazoa,,,,,,
079bbee84b233feeaa588c287d32ad35e8443b9c,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
079dae789fadcbf4f83e39b9c3f652e05b974656,Metazoa,Eukaryota,Metazoa,,,,,,
079dd13c5c8ff44f2763ff9e56f0d2bba825f840,Metazoa,Eukaryota,Metazoa,,,,,,
07b64cbfcfaf974f03b03afa3dae9a93f0054af2,Metazoa,Eukaryota,Metazoa,,,,,,
07b803576dd12189c0c72f3d269afc1f5be5c3d6,Metazoa,,Metazoa,,,,,,
07d1b866d655a8e04f1dc3260c828dd2d8ed1651,Spionidae,Eukaryota,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
07dd2834d86e2854c9ee0f6e165b15f02da243e1,Metazoa,,Metazoa,,,,,,
07e718fc5a91707706024222642fd421f4001525,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
07ecc428fd8aae4daf15cd6373bba201ff33a8e4,Annelida,Eukaryota,Metazoa,Annelida,,,,,
07f7f44341a76b1a4385e63ad57b79c202b117af,Metazoa,Eukaryota,Metazoa,,,,,,
081261b5a8b749152bb45550eb521ede52a8ca8a,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
081c68032ae2113840efc30d242eb240fa12c783,Teredinidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Myoida,Teredinidae,,
081fa9009d1c391ceb9e1dfa9f2351011a112eea,Annelida,Eukaryota,Metazoa,Annelida,,,,,
08216799f69215d43bb1c1b3ad6a1bb753a2ffa0,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
0822c72c58f1b46277c1e94dde96f5cbd9da0978,Metazoa,Eukaryota,Metazoa,,,,,,
08288bf0335389966fb04892d5cae0621fa5dbff,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
0835a05f18d2c5af7c3b49eeae1dacf640f287f1,Ancylidae,Eukaryota,Metazoa,Mollusca,Gastropoda,,Ancylidae,,
083c2bdafa8ac5c42f9ffe8cc3d67c3201b9cf0e,Acoela,Eukaryota,Metazoa,Xenacoelomorpha,Acoela,,,,
08404feea54e70ae146753d3d22e7a336e5cfba3,Neritidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Cycloneritida,Neritidae,,
084e535202c9b052a5e508440ae6eb7128a3700c,Hymenoptera,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,,,
08525d6df01a67c7e699bd4ef1280626626e5d06,Sycettidae,Eukaryota,Metazoa,Porifera,Calcarea,Leucosolenida,Sycettidae,,
0863cd1f5975dea1ac8174a39c94c269e4ab22ea,Metazoa,Eukaryota,Metazoa,,,,,,
086c7fb474ef809b8bf78118e66804c02fac6fac,Metazoa,,Metazoa,,,,,,
08744b63dcfec220dc5a54a13b8f8ee207a41f70,Metazoa,Eukaryota,Metazoa,,,,,,
08787a7ead83144204230473e847c7b6fb4c46ee,Metazoa,Eukaryota,Metazoa,,,,,,
08802a75335d4b932754c21fce32cf5732da99b5,Metazoa,,Metazoa,,,,,,
088b59b9f31c1d96c48e1540e7ff8b652dd28dd9,Metazoa,Eukaryota,Metazoa,,,,,,
0891faf1338d801587ba86aade0b0202a4394eab,Annelida,Eukaryota,Metazoa,Annelida,,,,,
08966537c1965ebf1ce2824429dec89cba387ce1,Modulus modulus,Eukaryota,Metazoa,Mollusca,Gastropoda,,Modulidae,Modulus,Modulus modulus
0896ded0f925a21d9bf14ae272f2edd203b4f0f9,Endomychidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Endomychidae,,
089b187d5b7e0c4b4c2c4fee5bae7924bc42d8f7,Clibanarius sclopetarius,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Diogenidae,Clibanarius,Clibanarius sclopetarius
089cf1483411a96c6419a4f36953132f97e1188d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
08a367230c83fcb1aa1360cba543fe59f99fa4bf,Geoplanidae,Eukaryota,Metazoa,Platyhelminthes,,Tricladida,Geoplanidae,,
08a5e97a944d079d9802a949973907991c93fdbb,Metazoa,Eukaryota,Metazoa,,,,,,
08b01c7222951ba565a8c8e67caa52cdadbb2cb7,Metazoa,Eukaryota,Metazoa,,,,,,
08b0fd87bcf5f61d302e8c4581aacda33e0bcbe6,Metazoa,Eukaryota,Metazoa,,,,,,
08b25679747b5ad6603116f78df047ae87ec2062,Pandeidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,,
08b2ca2cb6516ca07eab92ff2179d177add9a164,Metazoa,Eukaryota,Metazoa,,,,,,
08b3b7949b5cfa10119f70beb34af1e07934bf74,Metazoa,Eukaryota,Metazoa,,,,,,
08b77a3054a109573adf64dc85127a175a380d7e,Salticidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Salticidae,,
08bab47d95a9f55680de7298313efaecd18bf3b3,Metazoa,Eukaryota,Metazoa,,,,,,
08c1c66100cd89c9ccc2afbde83421363d8ed40f,Cliona chilensis,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,Cliona chilensis
08c2e7097c37bf0685556645e47150cce15edf26,Metazoa,Eukaryota,Metazoa,,,,,,
08d2601d1457410d9b356ab870d164903b975d41,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
08d58a232cadcc8d74a0f6ed496a635dcdd49028,Carabidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,,
08df231520a73e63ec67866fb819c78a6589b000,Metazoa,Eukaryota,Metazoa,,,,,,
08fb60e7d2960eb8a074af2e815c599b5ef8545a,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
0906330c65400ef0336b4eaaee956188e9fba3df,Metazoa,Eukaryota,Metazoa,,,,,,
090944892bd1efef039424657343603b38555db4,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
090a7ac4d76bb8a3700afb8dac9f08d3e08f56fd,Capitellidae,Eukaryota,Metazoa,Annelida,Polychaeta,Capitellida,Capitellidae,,
090d73ab82caf82ae4dbc317c866cdd4da054df1,Metazoa,Eukaryota,Metazoa,,,,,,
090dd1a394a6b7c40ddaa303c2ab1ea09349df4f,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
090e9acfdb82ca6d6fdf48c3f7495bf22c5bb998,Pandeidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,,Pandeidae,,
0911d031e367ec2b3eacec33f5673f63fbd7d0b7,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
091e06e16efcc1dc1e5aba2af285e0dc3a04b23c,Neritidae,Eukaryota,Metazoa,Mollusca,Gastropoda,Cycloneritida,Neritidae,,
091e0d3fa47418325af0ab83d363f16397dca4a0,Sarcoptiformes,Eukaryota,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,,,
092855f8ae90caec6e441ceca9aeb3a4ac1f4bd7,Metazoa,Eukaryota,Metazoa,,,,,,
09287f38b070944a9fd21374a899b59ea2fd0508,Metazoa,Eukaryota,Metazoa,,,,,,
0930d422dd9c4555e0a7828834b23ad197781922,Oscarella tuberculata,Eukaryota,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Oscarella,Oscarella tuberculata
0936d080b2fa9bd09bcc3939dc00aafd57124180,Mollusca,Eukaryota,Metazoa,Mollusca,,,,,
093f913781da59389aa0c70c68f98e427ce6e31d,Campanulariidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,
094278a09d18182bdd0d06f7aaee8c871f399ca3,Cirratulidae,Eukaryota,Metazoa,Annelida,Polychaeta,Spionida,Cirratulidae,,
094a6b6b657ec94d35cb723707537dd3fa743e66,Monstrillidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Monstrilloida,Monstrillidae,,
094f609b533345d5b294b9e184728fb5303670c6,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
095fbe1b29684f3919bed9b018f47c580dfb195d,Linyphiidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Linyphiidae,,
096187575f2476f65787b73c490cd7022fc045c0,Neophocaena phocaenoides,Eukaryota,Metazoa,Chordata,Mammalia,Cetacea,Phocoenidae,Neophocaena,Neophocaena phocaenoides
096c8bbceb026b8f034eb1ba7bed0d3d4d7f487c,Metazoa,Eukaryota,Metazoa,,,,,,
09712f36ebfa5efe31368c078c8a7db0a8d24695,Metazoa,Eukaryota,Metazoa,,,,,,
09718b10114a3333d32983d8749daee2ad331bf3,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
0977e72de85c9cd02351aaa882244188a1456044,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
097f0412508fe1b6b3af160f2a6add5b9506f83b,Braconidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Braconidae,,
09884583fac0c46b0d0b5d161338bf4b620150c8,Calanoida,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
098e1d8daadb9f5fff3f527f4d00e6b89246c3d3,Metazoa,,Metazoa,,,,,,
099798080a76da8fd3703c12d9c1d4f05644111a,Chromadoridae,Eukaryota,Metazoa,Nematoda,Chromadorea,Chromadorida,Chromadoridae,,
099a0b20aeb31a77762bb09300b808fb1575d811,Chironomidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Chironomidae,,
09a22076ecd9c655b8632d6218921da779ddeb2a,Metazoa,Eukaryota,Metazoa,,,,,,
09a7d3129672b73d9cb548d707a41e3232cb4b06,Enterogona,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,,,
09a8f7a23e0c717aa978113a5ed07b6ad2dfa827,Metazoa,Eukaryota,Metazoa,,,,,,
09ab11624038e26f84a5389bfad1dd6149f01ad5,Metazoa,Eukaryota,Metazoa,,,,,,
09b1e4859260882da564d791746051f2d2b217e3,Scarus iseri,Eukaryota,Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Scarus,Scarus iseri
09cb51688ce5141c474bf9f54b1bd1018fd48fff,Metazoa,,Metazoa,,,,,,
09cbd99bf7451146f6f8f7ea82a66d0d5afec830,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
09cd7a743dea27d4dbb05cba551889e9eeb7adf2,Rhizostomatidae,Eukaryota,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,,
09cf4bc7f6009e2dfb82fa3cb13b77dbb4c36808,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
09d481ac1c2279460135084d8d6155a60fdab383,Metazoa,Eukaryota,Metazoa,,,,,,
09d64bd917013668e03a484480dda7ec23a3bf00,Metazoa,Eukaryota,Metazoa,,,,,,
09e18c2583572f28ec652b7d1fc5fde97d10b5b0,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
09ea780093b390ee542a3eb9eef36f03e839dd3f,Culicidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Culicidae,,
09ef1a00a85d2ba5dd5f229ab5a2d41d1cacc962,Metazoa,Eukaryota,Metazoa,,,,,,
09f026b80b07c870831da3f37836c07a711b98a0,Metazoa,Eukaryota,Metazoa,,,,,,
09fbf6a7e9e799ed175168426519fb98c4f650b4,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
0a04005d935a0b190c96170646738ac054cd1f4e,Decapoda,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,,,
0a047ca0411bdcb0be03a8f46d94c482a22c0129,Metazoa,Eukaryota,Metazoa,,,,,,
0a1ec90677fbb5208772ff387ea9d6bfddb47362,Metazoa,Eukaryota,Metazoa,,,,,,
0a213d23969f24366af5a5709969991aa033859c,Metazoa,Eukaryota,Metazoa,,,,,,
0a345c438a1a21cb9a630e12b0416f704680c03d,Metazoa,Eukaryota,Metazoa,,,,,,
0a357dd3efa214cb1bf73b556da7a78bd8893a06,Metazoa,Eukaryota,Metazoa,,,,,,
0a4a8198b6bb12dc32f897e638ed1c83d84cfd6f,Ophiuroidea,Eukaryota,Metazoa,,Ophiuroidea,,,,
0a4b9af7721b786099fd2daabd45e03243d4f16f,Leiobunidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Opiliones,Leiobunidae,,
0a4e68e58c66c5201f34f50f9c071ef74145aaf2,Metazoa,Eukaryota,Metazoa,,,,,,
0a4ff2868b25d6da2899348289081621f8ecd334,Metazoa,Eukaryota,Metazoa,,,,,,
0a5586e8c11a612b95667349dacc317e309ff0b2,Metazoa,Eukaryota,Metazoa,,,,,,
0a59994e263b94a320e9bbf38f9c683d2e1b7299,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
0a5e067f6ec21f68d55bca6d0fd2c0f674063182,Metazoa,Eukaryota,Metazoa,,,,,,
0a6087b8c3f289f9d90162ad39702da3a7c8997a,Metazoa,Eukaryota,Metazoa,,,,,,
0a635e010a35cc4be974d919520e08c8e4a4295e,Varroidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Varroidae,,
0a63646fcfd85f03effdd77dd48f8b23968895bc,Metazoa,Eukaryota,Metazoa,,,,,,
0a6a0cb1a148ae2f1edea844e587e131538ea7dd,Metazoa,Eukaryota,Metazoa,,,,,,
0a70bbb92918e9461be27e4ca5e56a7cbc906efe,Metazoa,Eukaryota,Metazoa,,,,,,
0a74ee9c4aa37f9c4d6525e6b6be8a68c4625c4f,Metazoa,Eukaryota,Metazoa,,,,,,
0a772caed864b46d81da6d4052e05a51b0df4669,Decapoda,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,,,
0a780cc9b3356e407bd31b499d619072c098a66c,Baetidae,Eukaryota,Metazoa,Arthropoda,Insecta,Ephemeroptera,Baetidae,,
0a7b228aa25f7e06398a7b22f87c261a450de761,Metazoa,Eukaryota,Metazoa,,,,,,
0a7d937a34c6b48aca41558ade973999971d5f0f,Metazoa,,Metazoa,,,,,,
0a897b265aa3b82a21bb9938eef921f7709554e0,Metazoa,Eukaryota,Metazoa,,,,,,
0aabd77c96a3e526f99d3b798824a6d5d040db11,Metazoa,Eukaryota,Metazoa,,,,,,
0aac5714e0798cfd218f334a60a8c2256c031710,Metazoa,Eukaryota,Metazoa,,,,,,
0ab03716efb3ce4f7e171c862961371adf0cf009,Metazoa,,Metazoa,,,,,,
0ab57543d09cde5615aa32e0fa6956a7459d205b,Metazoa,Eukaryota,Metazoa,,,,,,
0acb69189114e6f34733f6078b81f51df7cb65ec,Metazoa,Eukaryota,Metazoa,,,,,,
0adc05d3ffc74a931700349591094347d4e23c5f,Mytilidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Mytiloida,Mytilidae,,
0adeb855e7edd91d6d71411b83183181a31584b1,Metazoa,Eukaryota,Metazoa,,,,,,
0ae763557fe5ce0922ebee21cae83500b9731922,Metazoa,Eukaryota,Metazoa,,,,,,
0aec429d85f0a3f9b7f075b99820c3dee2bf88c9,Metazoa,Eukaryota,Metazoa,,,,,,
0af01e205129ac6b99c36fbf4552021b18cdbd9f,Metazoa,Eukaryota,Metazoa,,,,,,
0af0e0d649c1775872df09a62454803662415bd0,Metazoa,Eukaryota,Metazoa,,,,,,
0af2c5106dcba4e509a1a35260791256b4c7a867,Littoraria angulifera,Eukaryota,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littoraria,Littoraria angulifera
0af5cbf35a64d8cb6273c491f01573c4b6651e63,Pocilloporidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,,
0b0d1865d21bfef85362d6a6975a82364464a82a,Hydrozoa,Eukaryota,Metazoa,Cnidaria,Hydrozoa,,,,
0b238fa36fc6fbd55e82ca48216cb34a35dbb345,Ploima,Eukaryota,Metazoa,Rotifera,Monogononta,Ploima,,,
0b446c4d52e46da38d57906d1073e7c5d1d91a14,Metazoa,Eukaryota,Metazoa,,,,,,
0b485718d4a392c4fa487a6b6942ff7b07fa4fb1,Metazoa,,Metazoa,,,,,,
0b4b52f82f4a7a909ca1f1ee7fb19d4e7e5fb417,Metazoa,Eukaryota,Metazoa,,,,,,
0b506d0c1ba4da8d7d9e9f14a24c2dbea5463d4d,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
0b65381cf033004c95799ecf8d24db6ae5c648ff,Corynidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,,
0b6aa771a4de3b3b2e60561021b091b6c37d61c3,Metazoa,Eukaryota,Metazoa,,,,,,
0b72e2a5a6b7281a943bc6d34e6bed61d7f40a7e,Metazoa,,Metazoa,,,,,,
0b86df65f299ba975f10b469aafdad6389f6f392,Metazoa,Eukaryota,Metazoa,,,,,,
0b8dd0387360043d09924353a24136bf5e00a3c2,Metazoa,Eukaryota,Metazoa,,,,,,
0b90209f42be578a9fd68366161058d840dd973f,Metazoa,Eukaryota,Metazoa,,,,,,
0b93a0aa2204c826e8474fdd37a4a52815397c5d,Metazoa,Eukaryota,Metazoa,,,,,,
0b94c22e1bfd97bccbb2f96a46fae649725d1837,Metazoa,Eukaryota,Metazoa,,,,,,
0ba25e9afd46aadb0f8e81d16f86f79e59fa220b,Campanulariidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,
0ba2ebde4207548e815334bc27d74392a018dadd,Coleoptera,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,,,
0ba71e8233a94fd352398702ac017d7ce5a8ef35,Syllidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,,
0ba8db3a91655b9ef86d52f41c669e93539f66fd,Metazoa,Eukaryota,Metazoa,,,,,,
0babe4c5d9e474aa3d7cb7f878ab0df710cb1ef9,Lysianassidae,Eukaryota,Metazoa,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,,
0bac008b14506509b46399e4e168d88c0e28a933,Metazoa,Eukaryota,Metazoa,,,,,,
0bb157cf3bdb25c7ab7858b557253b1267e8c236,Syllidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,,
0bb22533de05527447e8d41a0431ea9c3edc8cd4,Metazoa,Eukaryota,Metazoa,,,,,,
0bbb9d287cd76a57aff4c4ab07c48bce30f3f8c8,Metazoa,Eukaryota,Metazoa,,,,,,
0bbc2e6f84be5ef81607880dd5454b459ad57cf9,Metazoa,Eukaryota,Metazoa,,,,,,
0bc7e963bd429df7e430aac544ced0dcae784f7b,Metazoa,Eukaryota,Metazoa,,,,,,
0bce5f51e417df9919e6fa9b6525d954a7ee7c5c,Metazoa,Eukaryota,Metazoa,,,,,,
0bd4c89beed7bc0043b98b8ec04bd08263b45388,Ophiothrix oerstedii,Eukaryota,Metazoa,Echinodermata,Ophiuroidea,Ophiurida,Ophiotrichidae,Ophiothrix,Ophiothrix oerstedii
0bf0225251649a2c219ee803f89646b5d73c1e49,Metazoa,Eukaryota,Metazoa,,,,,,
0bfccc8591c1487163e6b65b270b3b7851c4085c,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
0c04cd979942e64f904e062cfe63dd0ba13033bf,Tenebrionidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,
0c236c61a3749c114a323ff99760dbd7b70a983b,Metazoa,Eukaryota,Metazoa,,,,,,
0c24f55b793fa628888f0ed443c045e6ca58affe,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
0c268e666cd6785f59625b28983c04747538ff64,Esperiopsidae,Eukaryota,Metazoa,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,,
0c3a5a4664f64e0e4f413b0ecebec468ac8869ad,Metazoa,Eukaryota,Metazoa,,,,,,
0c3c03450e529ff15c3bff7f97a261d21eaef188,Metazoa,Eukaryota,Metazoa,,,,,,
0c3e7a43353027d2b844451ba8e42e72bd75932e,Agaonidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Agaonidae,,
0c4e30f219004208933e29cb4b674b977a051003,Rhizostomatidae,Eukaryota,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,,
0c4e3890335b54534deb9c28046aa26e10d5ddfd,Metazoa,Eukaryota,Metazoa,,,,,,
0c4f9bfee3ddf02cb27e109b5ccc31af7651ef79,Metazoa,Eukaryota,Metazoa,,,,,,
0c559042667429cd7d953abf76487c18d6838fd0,Metazoa,Eukaryota,Metazoa,,,,,,
0c5bf14757b635dce42a1b6a263b5b51bba9de8d,Mastigiidae,Eukaryota,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Mastigiidae,,
0c69b6b5ac3f6cef64d3381665e73432951d032d,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
0c6bf3709d6bef8d5258c4117ad7d6bec1d5a775,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
0c785ca8f17061d965f9bdb1604ceb1b53c6852c,Metazoa,Eukaryota,Metazoa,,,,,,
0c7a7d645a540d1ef6bb5a47622834225d6e6122,Metazoa,Eukaryota,Metazoa,,,,,,
0c81f401362f0f940c3b707a72dc133c681cd8f1,Arachnida,Eukaryota,Metazoa,,Arachnida,,,,
0c8aed3c2e97bca9bc99628364241afd618a8a6f,Phaeophyceae,Eukaryota,Metazoa,Annelida,Phaeophyceae,,,,
0ca8431edf9e7d21eae5953ff03904f7dcb3cd18,Braconidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Braconidae,,
0cb786022a1aa5ad5a84a21766c842be7bcbc5ad,Metazoa,Eukaryota,Metazoa,,,,,,
0cbabf53133f265b83feb592f62d37a5d6784cd6,Caryophyllidae,Eukaryota,Metazoa,,,Caryophyllidea,Caryophyllidae,,
0cbc027833eb820ca19845f08bd672f3f7f6b5d4,Metazoa,Eukaryota,Metazoa,,,,,,
0cbc762453f065a301ca912b475e61dbc698fa7b,Chromadoridae,Eukaryota,Metazoa,Nematoda,Chromadorea,Chromadorida,Chromadoridae,,
0ccdc0ab505ad153903f09e578240e0a6c2605bc,Metazoa,Eukaryota,Metazoa,,,,,,
0ce315b74129c1b8039aa212714d11ed12b73c37,Coryphopterus glaucofraenum,Eukaryota,Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,Coryphopterus glaucofraenum
0ced3d889d145792fc9d2da46751fcb9b4108265,Metazoa,Eukaryota,Metazoa,,,,,,
0cff0481c3c42007e3f9993cd2384cca3326b5fa,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
0d0999ecb9dea250dbdbe6b9a4073dc66558f30a,Serpulidae,Eukaryota,Metazoa,Annelida,Polychaeta,Sabellida,Serpulidae,,
0d09d2b96c5d7bf74b90b847871fe305abe6ec84,Corynidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,,
0d1d55758691608efc4802e7cb8aa1e4737505fd,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
0d2884cbd6e3fd812dd199f2e07b533e7df9f6c2,Sessilia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Sessilia,,,
0d355ac3d0984c9837757197533ea93c9d91ee11,Euphausiidae,Eukaryota,Metazoa,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,,
