,Line_ID,Diver,Buddy,Site.No.,event,Site.Name,Habitat,Latitude,Longitude,Date,vis,Direction,Time,P.Qs,Depth,Method,Block,Code,Species,Common.name,Note,A,B,CF,Total Abundance,Total Biomass,Inverts,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115
735,153,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Cla,Caranx latus,Horse-eye Jack,,0.0674,2.668,0.99,4,204.1622543,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.1622543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,151,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,36,55.3624141,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.134504566,52.22790954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,152,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,53,380.130015,0,18,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.762390656,66.91256806,307.4550563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,150,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,67,587.3164624,0,8,17,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706787442,44.11032368,222.124714,318.3746373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,154,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Hpu,Hypoplectrus puella,0,,0.0109,3.182,1,1,11.8529421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8529421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,155,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,2,0.606492713,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606492713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,156,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Lsy,Lutjanus synagris,0,,0.0083,3.153,0.9375,1,8.46846554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46846554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,157,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_6/19/17_2,Almirante Sand,Sand,9.295675,-82.345643,6/19/17,6,W,11:30,0,2.5,1,2,Msi,Microgobius signatus,0,,0.0087,3,1,5,6.1074,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4698,5.6376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,636,Janina Seemann,Will Wied,BOCAS2sa,Almirante Sand_7/12/17_1,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,3,SE,13:15,JS,2.5,1,1,Blenny,Blenniid spp.,unknown Blenny,,0.0105,3.13,1,1,2.862877153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.862877153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,637,Janina Seemann,Will Wied,BOCAS2sa,Almirante Sand_7/12/17_1,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,3,SE,13:15,JS,2.5,1,1,eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,9,1426.516208,0,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51.24250938,145.1806097,0,210.008909,1020.08418,0,0,0,0,0,0,0,0,0,0,0
452,634,Janina Seemann,Will Wied,BOCAS2sa,Almirante Sand_7/12/17_1,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,3,SE,13:15,JS,2.5,1,1,euc,Eucinostomus spp.,0,,0.006,3.62,NA,3,51.24250938,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.24250938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,633,Janina Seemann,Will Wied,BOCAS2sa,Almirante Sand_7/12/17_1,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,3,SE,13:15,JS,2.5,1,1,mmi,Microgobius microlepis,0,,0.0087,3,1,4,2.5839,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7047,1.8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,635,Janina Seemann,Will Wied,BOCAS2sa,Almirante Sand_7/12/17_1,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,3,SE,13:15,JS,2.5,1,1,msi,Microgobius signatus,0,,0.0087,3,1,1,1.8792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,712,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_7/12/17_2,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,4,SE,13:15,0,3.5,1,2,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,2,0.626900913,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626900913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,711,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_7/12/17_2,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,4,SE,13:15,0,3.5,1,2,Ene,Echeneis neucratoides,0,,0.001,3.29,1,1,7.401849361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401849361,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,710,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_7/12/17_2,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,4,SE,13:15,0,3.5,1,2,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,7,111.4441462,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80810025,51.24250938,48.39353655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,709,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_7/12/17_2,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,4,SE,13:15,0,3.5,1,2,Gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,4,116.6289283,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94934978,102.6795785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,708,Will Wied,Janina Seemann,BOCAS2sa,Almirante Sand_7/12/17_2,Almirante Sand,Sand,9.295675,-82.345643,7/12/17,4,SE,13:15,0,3.5,1,2,Mme,Microgobius meeki,0,,0.0087,3,1,5,22.7853,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7584,19.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,187,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,4,8.035063006,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035063006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,189,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,hsp,Haemulon spp.,0,,0.0175,3.099,1,20,90.2731858,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2731858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,185,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,77,1190.071912,0,0,20,32,17,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,51.89449845,273.3842634,338.2730521,191.693335,65.51650034,269.310263,0,0,0,0,0,0,0,0,0,0,0
138,188,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,hpu,Hypoplectrus puella,0,,0.0109,3.182,1,2,6.524297743,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.524297743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,190,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,1,31.73974846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.73974846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,184,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,osa,Oligoplites saurus,0,,0.0184,2.66,NA,5,200.8226488,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8226488,0,0,0,0,0,0,0,0,0,0,0,0
136,186,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,24,907.245988,0,0,0,10,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4504754,301.4639957,59.14304634,205.1450533,215.0434173,0,0,0,0,0,0,0,0,0,0,0
141,191,Janina Seemann,Will Wied,BOCAS2s,Almirante Seagrass_6/19/17_1,Almirante Seagrass,Seagrass,9.290707,-82.342775,6/19/17,4,E,10:00,0,2,1,1,sdi,Stegastes diencaeus,0,,0.0275,2.973,1,1,18.8927716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8927716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,225,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,asa,Abudefduf saxatilis,0,,0.0227,3.142,0.883392226,2,1.432751379,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432751379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,228,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,180,45.198,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,232,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,csp4,Clupeid spp.,silver,,0.0093,3,1,20,5.022,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,226,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,8,14.37481072,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313450457,14.06136026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,229,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,dam,Dasyatis americana,0,,0.0739,2.81,0.571428571,1,1095.284614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.284614,0,0,0,0,0,0,0,0,0
167,230,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,2,21.01686988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.936033415,17.08083646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,231,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,1,13.94934978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94934978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,227,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,4,50.82057564,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417534412,3.726876496,13.41038348,33.26578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,220,Janina Seemann,,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,1,33.47001468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.47001468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,224,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,4,243.021802,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47522182,0,123.3762299,106.1703503,0,0,0,0,0,0,0,0,0,0,0,0
170,233,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,ljo,Lutjanus jocu,0,,0.045,2.727,0.953288847,1,72.51258327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.51258327,0,0,0,0,0,0,0,0,0,0,0,0,0
159,222,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,nbr,Narcine brasiliensis,Lesser Electric Ray,,0.00827,2.97,NA,1,91.58770624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.58770624,0,0,0,0,0,0,0,0,0,0,0
160,223,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,5,106.8006669,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.716420647,12.64504754,90.43919871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,221,Janina Seemann,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_1,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,14:30,0,1,1,1,sba,Sphyraena barracuda,0,,0.0108,2.84,1,1,79.56660172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56660172,0,0,0,0,0,0,0,0,0,0,0
571,111,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Bel,Belonidae,Needlefish,,0.00036,3.322,NA,14,34.59743219,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538633032,29.05879916,0,0,0,0,0,0,0,0,0,0,0,0,0
574,114,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Cca,Chaetodon capistratus,0,,0.047,2.86,1,2,217.1445104,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.1445104,0,0,0,0,0,0,0,0,0,0,0,0,0
567,107,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,100,25.11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,110,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Csp3,Clupeid spp.,anchovie,,0.0093,3,1,1000,251.1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,115,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,16,95.27388002,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.27388002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,113,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,5,12.44836587,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640265628,11.80810025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,109,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,4,100.4984404,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.936853337,27.89869955,0,68.6628875,0,0,0,0,0,0,0,0,0,0,0,0,0
568,108,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,22,919.9222385,0,0,6,5,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.36125898,67.05191742,99.79734374,471.1265599,0,259.5851585,0,0,0,0,0,0,0,0,0,0,0
566,106,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,10,1334.247313,0,0,0,2,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,26.95044364,0,185.0643449,106.1703503,660.9193701,355.1428042,0,0,0,0,0,0,0,0,0,0
572,112,Daniella Heflin,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_2,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,3,E,13:00,0,1.5,1,2,Sis,Scarus iseri,0,,0.0166,3.02,0.860691012,2,25.29009509,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.29009509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,196,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Asa,Abudefduf saxatilis,0,,0.0227,3.142,0.883392226,5,3.581878448,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.581878448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,194,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,700,175.77,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,193,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,28,49.46417986,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253801827,48.21037803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,201,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,3,11.80810025,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80810025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,200,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,2,27.89869955,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.89869955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,192,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Hmac,Haemulon macrostomum,0,,0.0176,3.06,0.92506938,12,178.1760662,0,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015158144,12.69921128,58.55375322,105.9079436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,199,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Hpa,Haemulon parra,0,,0.0199,2.993,0.930665426,1,14.28567965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28567965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,198,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Hpu,Hypoplectrus puella,0,,0.0109,3.182,1,2,15.11509097,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.262148872,11.8529421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,191,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,21,433.5699736,0,0,2,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05686616,175.1778837,126.9589939,123.3762299,0,0,0,0,0,0,0,0,0,0,0,0,0
759,197,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Lgr,Lutjanus griseus,0,,0.0195,2.91,1,1,26.94337758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94337758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,195,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Sis,Scarus iseri,0,,0.0166,3.02,0.860691012,27,539.0644916,0,0,2,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.432841294,202.3207607,211.024797,118.2860927,0,0,0,0,0,0,0,0,0,0,0,0,0
764,202,Will Wied,0,SIS_GROVE,Cayo Hermanas Mangroves_6/19/17_3,Cayo Hermanas Mangroves,Mangrove,9.2691,-82.3517,6/19/17,4,N,14:30,0,1,1,3,Sba,Sphyraena barracuda,0,,0.0108,2.84,1,1,5.539524434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.539524434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,238,Janina Seemann,0,SIS_GRASS,Cayo Hermanas Seagrass_6/19/17_1,Cayo Hermanas Seagrass,Seagrass,9.268787,-82.351869,6/19/17,5,S,15:30,0,1.5,1,1,cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,20,6.269009133,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.269009133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
